id,subject,body,text,category,category_id
flight_1027,Fly with Lufthansa – Upgrade to Business Class!,It's almost time to fly! Lufthansa LU627 departs Mumbai at 07:46. Arrival: Singapore at 07:51.,Fly with Lufthansa – Upgrade to Business Class! It's almost time to fly! Lufthansa LU627 departs Mumbai at 07:46. Arrival: Singapore at 07:51.,flight_booking,7
flight_1028,Group Booking Confirmed: Qatar Airways QA103,Hello! Your flight QA103 with Qatar Airways is confirmed. Depart from Seoul at 13:36 on 2025-11-25 and arrive at Kuala Lumpur at 13:59. Seat Class: First. Price: $749.,Group Booking Confirmed: Qatar Airways QA103 Hello! Your flight QA103 with Qatar Airways is confirmed. Depart from Seoul at 13:36 on 2025-11-25 and arrive at Kuala Lumpur at 13:59. Seat Class: First. Price: $749.,flight_booking,7
flight_1029,Luxury Travel Awaits! Delta DE691 Booking Confirmed,Explore Tokyo on 2025-12-02! Flight DE691 with Delta departs Chennai at 02:52.,Luxury Travel Awaits! Delta DE691 Booking Confirmed Explore Tokyo on 2025-12-02! Flight DE691 with Delta departs Chennai at 02:52.,flight_booking,7
flight_1030,Emirates Flight EM843 – Your Ticket Details,"Your VIP access is confirmed for Emirates Flight EM843. Seat Class: Business. Departure: 2025-12-15, 11:09.","Emirates Flight EM843 – Your Ticket Details Your VIP access is confirmed for Emirates Flight EM843. Seat Class: Business. Departure: 2025-12-15, 11:09.",flight_booking,7
flight_1031,Last-Minute Flight Alert: Cathay Pacific CA135,Hello! Your flight CA135 with Cathay Pacific is confirmed. Depart from Chennai at 13:56 on 2025-12-02 and arrive at London at 09:06. Seat Class: First. Price: $612.,Last-Minute Flight Alert: Cathay Pacific CA135 Hello! Your flight CA135 with Cathay Pacific is confirmed. Depart from Chennai at 13:56 on 2025-12-02 and arrive at London at 09:06. Seat Class: First. Price: $612.,flight_booking,7
flight_1032,Family Trip? Emirates Flight EM274 Details Inside,Last chance to check-in for your flight EM274 with Emirates. Departure: 2025-11-11 05:22.,Family Trip? Emirates Flight EM274 Details Inside Last chance to check-in for your flight EM274 with Emirates. Departure: 2025-11-11 05:22.,flight_booking,7
flight_1033,Your Journey with Qatar Airways is About to Begin!,Hurry! Boarding for Qatar Airways Flight QA133 begins soon. Don't miss your departure.,Your Journey with Qatar Airways is About to Begin! Hurry! Boarding for Qatar Airways Flight QA133 begins soon. Don't miss your departure.,flight_booking,7
flight_1034,Earn Points on Your Upcoming Flight EM433 with Emirates,"Reminder: Check-in is open for your Emirates Flight EM433. Departure from Kuala Lumpur at 00:03, arriving Mumbai at 13:55.","Earn Points on Your Upcoming Flight EM433 with Emirates Reminder: Check-in is open for your Emirates Flight EM433. Departure from Kuala Lumpur at 00:03, arriving Mumbai at 13:55.",flight_booking,7
flight_1035,Check-in Open for IndiGo Flight IN693,Travel across continents! IndiGo Flight IN693 from Singapore to Tokyo departs 2025-12-07. Check-in: https://www.indigo.com/book/IN693,Check-in Open for IndiGo Flight IN693 Travel across continents! IndiGo Flight IN693 from Singapore to Tokyo departs 2025-12-07. Check-in: https://www.indigo.com/book/IN693,flight_booking,7
flight_1036,Your Flight LU459 is About to Depart! ⏰,Your journey is ready! Flight LU459 with Lufthansa leaves Kuala Lumpur at 00:27 on 2025-11-10 and lands in Dubai at 13:50. Seat Class: Business.,Your Flight LU459 is About to Depart! ⏰ Your journey is ready! Flight LU459 with Lufthansa leaves Kuala Lumpur at 00:27 on 2025-11-10 and lands in Dubai at 13:50. Seat Class: Business.,flight_booking,7
flight_1037,Your Flight IN874 is About to Depart! ⏰,Last chance to check-in for your flight IN874 with IndiGo. Departure: 2025-11-10 15:03.,Your Flight IN874 is About to Depart! ⏰ Last chance to check-in for your flight IN874 with IndiGo. Departure: 2025-11-10 15:03.,flight_booking,7
flight_1038,E-Ticket for IndiGo Flight IN829 from Kuala Lumpur to Dubai,It's almost time to fly! IndiGo IN829 departs Kuala Lumpur at 15:55. Arrival: Dubai at 03:18.,E-Ticket for IndiGo Flight IN829 from Kuala Lumpur to Dubai It's almost time to fly! IndiGo IN829 departs Kuala Lumpur at 15:55. Arrival: Dubai at 03:18.,flight_booking,7
flight_1039,Last Chance to Check-in: Qatar Airways Flight QA646,✈️ Ready for takeoff? Flight QA646 with Qatar Airways departs Singapore at 08:56. Arrival: Seoul at 00:01.,Last Chance to Check-in: Qatar Airways Flight QA646 ✈️ Ready for takeoff? Flight QA646 with Qatar Airways departs Singapore at 08:56. Arrival: Seoul at 00:01.,flight_booking,7
flight_1040,Exclusive: Delta Flight Deals for Kuala Lumpur → Singapore,Boarding soon! Delta DE800 departs Kuala Lumpur at 18:44 on 2025-12-19. Ensure you have your ID and ticket ready.,Exclusive: Delta Flight Deals for Kuala Lumpur → Singapore Boarding soon! Delta DE800 departs Kuala Lumpur at 18:44 on 2025-12-19. Ensure you have your ID and ticket ready.,flight_booking,7
flight_1041,Luxury Travel Awaits! Cathay Pacific CA155 Booking Confirmed,"Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA155. Departure 2025-12-09, Tokyo → Beijing.","Luxury Travel Awaits! Cathay Pacific CA155 Booking Confirmed Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA155. Departure 2025-12-09, Tokyo → Beijing.",flight_booking,7
flight_1042,Exclusive: Qatar Airways Flight Deals for Tokyo → Chennai,✈️ Ready for takeoff? Flight QA510 with Qatar Airways departs Tokyo at 17:17. Arrival: Chennai at 10:11.,Exclusive: Qatar Airways Flight Deals for Tokyo → Chennai ✈️ Ready for takeoff? Flight QA510 with Qatar Airways departs Tokyo at 17:17. Arrival: Chennai at 10:11.,flight_booking,7
flight_1043,VIP Access: Lufthansa Flight LU813 Booking Confirmed,✈️ Ready for takeoff? Flight LU813 with Lufthansa departs Dubai at 19:55. Arrival: Tokyo at 15:15.,VIP Access: Lufthansa Flight LU813 Booking Confirmed ✈️ Ready for takeoff? Flight LU813 with Lufthansa departs Dubai at 19:55. Arrival: Tokyo at 15:15.,flight_booking,7
flight_1044,Travel Abroad with Qatar Airways – Mumbai to Tokyo,Booking complete! Qatar Airways Flight QA189 from Mumbai to Tokyo. Departure: 2025-11-13 at 03:21. Arrival: 08:02. Reserve extras here: https://www.qatarairways.com/book/QA189,Travel Abroad with Qatar Airways – Mumbai to Tokyo Booking complete! Qatar Airways Flight QA189 from Mumbai to Tokyo. Departure: 2025-11-13 at 03:21. Arrival: 08:02. Reserve extras here: https://www.qatarairways.com/book/QA189,flight_booking,7
flight_1045,Booking Successful: IndiGo Flight IN518,"Your next adventure starts here! IndiGo Flight IN518, Tokyo → Seoul, 2025-12-22. Seat Class: First.","Booking Successful: IndiGo Flight IN518 Your next adventure starts here! IndiGo Flight IN518, Tokyo → Seoul, 2025-12-22. Seat Class: First.",flight_booking,7
flight_1046,Urgent: Singapore Airlines Flight SI543 – Confirm Your Seat,Explore Seoul on 2025-11-04! Flight SI543 with Singapore Airlines departs Beijing at 09:21.,Urgent: Singapore Airlines Flight SI543 – Confirm Your Seat Explore Seoul on 2025-11-04! Flight SI543 with Singapore Airlines departs Beijing at 09:21.,flight_booking,7
flight_1047,Miles Update: Lufthansa Flight LU533 Confirmation,"Reminder: Check-in is open for your Lufthansa Flight LU533. Departure from London at 07:08, arriving Chennai at 06:48.","Miles Update: Lufthansa Flight LU533 Confirmation Reminder: Check-in is open for your Lufthansa Flight LU533. Departure from London at 07:08, arriving Chennai at 06:48.",flight_booking,7
flight_1048,🌍 Explore Kuala Lumpur – Lufthansa Flight LU617,"Reminder: Check-in is open for your Lufthansa Flight LU617. Departure from Seoul at 11:13, arriving Kuala Lumpur at 17:46.","🌍 Explore Kuala Lumpur – Lufthansa Flight LU617 Reminder: Check-in is open for your Lufthansa Flight LU617. Departure from Seoul at 11:13, arriving Kuala Lumpur at 17:46.",flight_booking,7
flight_1049,Fly with Delta – Upgrade to Business Class!,Your journey is ready! Flight DE531 with Delta leaves Dubai at 01:48 on 2025-12-21 and lands in Mumbai at 00:14. Seat Class: Business.,Fly with Delta – Upgrade to Business Class! Your journey is ready! Flight DE531 with Delta leaves Dubai at 01:48 on 2025-12-21 and lands in Mumbai at 00:14. Seat Class: Business.,flight_booking,7
flight_1050,Pack Your Bags! Lufthansa Flight LU880 Awaits,Boarding soon! Lufthansa LU880 departs Chennai at 21:32 on 2025-11-23. Ensure you have your ID and ticket ready.,Pack Your Bags! Lufthansa Flight LU880 Awaits Boarding soon! Lufthansa LU880 departs Chennai at 21:32 on 2025-11-23. Ensure you have your ID and ticket ready.,flight_booking,7
flight_1051,Pack Your Bags! Qatar Airways Flight QA130 Awaits,Family trip confirmed! Qatar Airways Flight QA130 from Tokyo to New York. Seats booked: First.,Pack Your Bags! Qatar Airways Flight QA130 Awaits Family trip confirmed! Qatar Airways Flight QA130 from Tokyo to New York. Seats booked: First.,flight_booking,7
flight_1052,Confirmation: IndiGo Dubai → New York,Explore New York on 2025-11-26! Flight IN723 with IndiGo departs Dubai at 09:34.,Confirmation: IndiGo Dubai → New York Explore New York on 2025-11-26! Flight IN723 with IndiGo departs Dubai at 09:34.,flight_booking,7
flight_1053,Miles Update: Qatar Airways Flight QA827 Confirmation,Special offer! Add baggage or meals to your Qatar Airways flight QA827 at https://www.qatarairways.com/book/QA827.,Miles Update: Qatar Airways Flight QA827 Confirmation Special offer! Add baggage or meals to your Qatar Airways flight QA827 at https://www.qatarairways.com/book/QA827.,flight_booking,7
flight_1054,Urgent: Emirates Flight EM565 – Confirm Your Seat,✈️ Ready for takeoff? Flight EM565 with Emirates departs Singapore at 10:11. Arrival: Beijing at 07:50.,Urgent: Emirates Flight EM565 – Confirm Your Seat ✈️ Ready for takeoff? Flight EM565 with Emirates departs Singapore at 10:11. Arrival: Beijing at 07:50.,flight_booking,7
flight_1055,Booking Successful: IndiGo Flight IN555,"Your next adventure starts here! IndiGo Flight IN555, London → Seoul, 2025-12-02. Seat Class: Business.","Booking Successful: IndiGo Flight IN555 Your next adventure starts here! IndiGo Flight IN555, London → Seoul, 2025-12-02. Seat Class: Business.",flight_booking,7
flight_1056,⏳ Boarding Soon: Delta DE958,"Your VIP access is confirmed for Delta Flight DE958. Seat Class: Business. Departure: 2025-11-19, 04:04.","⏳ Boarding Soon: Delta DE958 Your VIP access is confirmed for Delta Flight DE958. Seat Class: Business. Departure: 2025-11-19, 04:04.",flight_booking,7
flight_1057,Special Offer: Cathay Pacific Flight CA201 This Week,Travel across continents! Cathay Pacific Flight CA201 from Singapore to Kuala Lumpur departs 2025-12-22. Check-in: https://www.cathaypacific.com/book/CA201,Special Offer: Cathay Pacific Flight CA201 This Week Travel across continents! Cathay Pacific Flight CA201 from Singapore to Kuala Lumpur departs 2025-12-22. Check-in: https://www.cathaypacific.com/book/CA201,flight_booking,7
flight_1058,Prepare for Departure: Emirates EM682 from Mumbai,Special offer! Add baggage or meals to your Emirates flight EM682 at https://www.emirates.com/book/EM682.,Prepare for Departure: Emirates EM682 from Mumbai Special offer! Add baggage or meals to your Emirates flight EM682 at https://www.emirates.com/book/EM682.,flight_booking,7
flight_1059,Ready to Fly? Singapore Airlines SI142 from London to Singapore,Last chance to check-in for your flight SI142 with Singapore Airlines. Departure: 2025-11-03 16:58.,Ready to Fly? Singapore Airlines SI142 from London to Singapore Last chance to check-in for your flight SI142 with Singapore Airlines. Departure: 2025-11-03 16:58.,flight_booking,7
flight_1060,Domestic Flight Booking Confirmed: Singapore Airlines SI237,Booking complete! Singapore Airlines Flight SI237 from New York to Mumbai. Departure: 2025-11-20 at 05:03. Arrival: 04:09. Reserve extras here: https://www.singaporeairlines.com/book/SI237,Domestic Flight Booking Confirmed: Singapore Airlines SI237 Booking complete! Singapore Airlines Flight SI237 from New York to Mumbai. Departure: 2025-11-20 at 05:03. Arrival: 04:09. Reserve extras here: https://www.singaporeairlines.com/book/SI237,flight_booking,7
flight_1061,Boarding Pass Inside: Qatar Airways Flight QA601,Hurry! Boarding for Qatar Airways Flight QA601 begins soon. Don't miss your departure.,Boarding Pass Inside: Qatar Airways Flight QA601 Hurry! Boarding for Qatar Airways Flight QA601 begins soon. Don't miss your departure.,flight_booking,7
flight_1062,Earn Miles on Qatar Airways Flight QA451,"Earn reward points on your upcoming flight QA451 with Qatar Airways. Book meals, lounges, and more at https://www.qatarairways.com/book/QA451.","Earn Miles on Qatar Airways Flight QA451 Earn reward points on your upcoming flight QA451 with Qatar Airways. Book meals, lounges, and more at https://www.qatarairways.com/book/QA451.",flight_booking,7
flight_1063,Your Flight DE655 is About to Depart! ⏰,Adventure awaits! Delta Flight DE655 from Singapore to London. Pack your bags and enjoy the journey.,Your Flight DE655 is About to Depart! ⏰ Adventure awaits! Delta Flight DE655 from Singapore to London. Pack your bags and enjoy the journey.,flight_booking,7
flight_1064,🛫 Your Flight EM359 with Emirates is Booked!,Boarding soon! Emirates EM359 departs Beijing at 15:17 on 2025-12-20. Ensure you have your ID and ticket ready.,🛫 Your Flight EM359 with Emirates is Booked! Boarding soon! Emirates EM359 departs Beijing at 15:17 on 2025-12-20. Ensure you have your ID and ticket ready.,flight_booking,7
flight_1065,Flight IN619 with IndiGo – Booking Complete,Hurry! Boarding for IndiGo Flight IN619 begins soon. Don't miss your departure.,Flight IN619 with IndiGo – Booking Complete Hurry! Boarding for IndiGo Flight IN619 begins soon. Don't miss your departure.,flight_booking,7
flight_1066,Earn Points on Your Upcoming Flight DE296 with Delta,"Earn reward points on your upcoming flight DE296 with Delta. Book meals, lounges, and more at https://www.delta.com/book/DE296.","Earn Points on Your Upcoming Flight DE296 with Delta Earn reward points on your upcoming flight DE296 with Delta. Book meals, lounges, and more at https://www.delta.com/book/DE296.",flight_booking,7
flight_1067,Ready to Fly? Lufthansa LU984 from Tokyo to Seoul,It's almost time to fly! Lufthansa LU984 departs Tokyo at 05:41. Arrival: Seoul at 11:36.,Ready to Fly? Lufthansa LU984 from Tokyo to Seoul It's almost time to fly! Lufthansa LU984 departs Tokyo at 05:41. Arrival: Seoul at 11:36.,flight_booking,7
flight_1068,Don't Forget! Lufthansa Flight LU591 on 2025-12-25,"Enjoy premium comfort and priority boarding on your Lufthansa Flight LU591. Departure 2025-12-25, Mumbai → Dubai.","Don't Forget! Lufthansa Flight LU591 on 2025-12-25 Enjoy premium comfort and priority boarding on your Lufthansa Flight LU591. Departure 2025-12-25, Mumbai → Dubai.",flight_booking,7
flight_1069,🌍 Explore Dubai – Singapore Airlines Flight SI952,Adventure awaits! Singapore Airlines Flight SI952 from London to Dubai. Pack your bags and enjoy the journey.,🌍 Explore Dubai – Singapore Airlines Flight SI952 Adventure awaits! Singapore Airlines Flight SI952 from London to Dubai. Pack your bags and enjoy the journey.,flight_booking,7
flight_1070,Upcoming Flight Alert: Emirates EM129,"Business travel itinerary: Emirates Flight EM129. Departure: Tokyo at 08:58, arrival: London at 03:56.","Upcoming Flight Alert: Emirates EM129 Business travel itinerary: Emirates Flight EM129. Departure: Tokyo at 08:58, arrival: London at 03:56.",flight_booking,7
flight_1071,Urgent: Singapore Airlines Flight SI125 – Confirm Your Seat,Hurry! Boarding for Singapore Airlines Flight SI125 begins soon. Don't miss your departure.,Urgent: Singapore Airlines Flight SI125 – Confirm Your Seat Hurry! Boarding for Singapore Airlines Flight SI125 begins soon. Don't miss your departure.,flight_booking,7
flight_1072,Boarding Pass Inside: Cathay Pacific Flight CA238,"Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA238. Departure 2025-12-27, Seoul → Tokyo.","Boarding Pass Inside: Cathay Pacific Flight CA238 Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA238. Departure 2025-12-27, Seoul → Tokyo.",flight_booking,7
flight_1073,Booking Successful: Delta Flight DE965,Adventure awaits! Delta Flight DE965 from Tokyo to Seoul. Pack your bags and enjoy the journey.,Booking Successful: Delta Flight DE965 Adventure awaits! Delta Flight DE965 from Tokyo to Seoul. Pack your bags and enjoy the journey.,flight_booking,7
flight_1074,VIP Access: Singapore Airlines Flight SI538 Booking Confirmed,Your journey is ready! Flight SI538 with Singapore Airlines leaves Kuala Lumpur at 15:52 on 2025-12-07 and lands in Beijing at 10:34. Seat Class: Business.,VIP Access: Singapore Airlines Flight SI538 Booking Confirmed Your journey is ready! Flight SI538 with Singapore Airlines leaves Kuala Lumpur at 15:52 on 2025-12-07 and lands in Beijing at 10:34. Seat Class: Business.,flight_booking,7
flight_1075,Domestic Flight Booking Confirmed: Emirates EM512,It's almost time to fly! Emirates EM512 departs Tokyo at 18:08. Arrival: Singapore at 07:54.,Domestic Flight Booking Confirmed: Emirates EM512 It's almost time to fly! Emirates EM512 departs Tokyo at 18:08. Arrival: Singapore at 07:54.,flight_booking,7
flight_1076,Earn Miles on IndiGo Flight IN701,Family trip confirmed! IndiGo Flight IN701 from New York to Dubai. Seats booked: Business.,Earn Miles on IndiGo Flight IN701 Family trip confirmed! IndiGo Flight IN701 from New York to Dubai. Seats booked: Business.,flight_booking,7
flight_1077,🛫 Your Flight QA686 with Qatar Airways is Booked!,Your journey is ready! Flight QA686 with Qatar Airways leaves Mumbai at 17:10 on 2025-11-27 and lands in Kuala Lumpur at 16:35. Seat Class: Economy.,🛫 Your Flight QA686 with Qatar Airways is Booked! Your journey is ready! Flight QA686 with Qatar Airways leaves Mumbai at 17:10 on 2025-11-27 and lands in Kuala Lumpur at 16:35. Seat Class: Economy.,flight_booking,7
flight_1078,Your Trip is Coming Up! IndiGo Flight IN940,Boarding soon! IndiGo IN940 departs Dubai at 14:21 on 2025-11-11. Ensure you have your ID and ticket ready.,Your Trip is Coming Up! IndiGo Flight IN940 Boarding soon! IndiGo IN940 departs Dubai at 14:21 on 2025-11-11. Ensure you have your ID and ticket ready.,flight_booking,7
flight_1079,Last Chance to Check-in: IndiGo Flight IN186,✈️ Ready for takeoff? Flight IN186 with IndiGo departs New York at 01:16. Arrival: Dubai at 16:59.,Last Chance to Check-in: IndiGo Flight IN186 ✈️ Ready for takeoff? Flight IN186 with IndiGo departs New York at 01:16. Arrival: Dubai at 16:59.,flight_booking,7
flight_1080,⏳ Boarding Soon: Singapore Airlines SI186,"Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI186. Departure 2025-12-05, New York → London.","⏳ Boarding Soon: Singapore Airlines SI186 Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI186. Departure 2025-12-05, New York → London.",flight_booking,7
flight_1081,Prepare for Departure: Lufthansa LU707 from Singapore,Travel across continents! Lufthansa Flight LU707 from Singapore to Kuala Lumpur departs 2025-12-06. Check-in: https://www.lufthansa.com/book/LU707,Prepare for Departure: Lufthansa LU707 from Singapore Travel across continents! Lufthansa Flight LU707 from Singapore to Kuala Lumpur departs 2025-12-06. Check-in: https://www.lufthansa.com/book/LU707,flight_booking,7
flight_1082,Luxury Travel Awaits! IndiGo IN791 Booking Confirmed,It's almost time to fly! IndiGo IN791 departs Dubai at 20:25. Arrival: Singapore at 07:33.,Luxury Travel Awaits! IndiGo IN791 Booking Confirmed It's almost time to fly! IndiGo IN791 departs Dubai at 20:25. Arrival: Singapore at 07:33.,flight_booking,7
flight_1083,Booking Successful: Singapore Airlines Flight SI499,Boarding soon! Singapore Airlines SI499 departs New York at 16:08 on 2025-12-09. Ensure you have your ID and ticket ready.,Booking Successful: Singapore Airlines Flight SI499 Boarding soon! Singapore Airlines SI499 departs New York at 16:08 on 2025-12-09. Ensure you have your ID and ticket ready.,flight_booking,7
flight_1084,Boarding Pass Inside: Singapore Airlines Flight SI742,Last chance to check-in for your flight SI742 with Singapore Airlines. Departure: 2025-11-05 16:53.,Boarding Pass Inside: Singapore Airlines Flight SI742 Last chance to check-in for your flight SI742 with Singapore Airlines. Departure: 2025-11-05 16:53.,flight_booking,7
flight_1085,Your Trip is Coming Up! Emirates Flight EM340,"Reminder: Check-in is open for your Emirates Flight EM340. Departure from Beijing at 23:51, arriving Mumbai at 15:35.","Your Trip is Coming Up! Emirates Flight EM340 Reminder: Check-in is open for your Emirates Flight EM340. Departure from Beijing at 23:51, arriving Mumbai at 15:35.",flight_booking,7
flight_1086,Earn Miles on Cathay Pacific Flight CA253,"Reminder: Check-in is open for your Cathay Pacific Flight CA253. Departure from Mumbai at 13:43, arriving Beijing at 17:26.","Earn Miles on Cathay Pacific Flight CA253 Reminder: Check-in is open for your Cathay Pacific Flight CA253. Departure from Mumbai at 13:43, arriving Beijing at 17:26.",flight_booking,7
flight_1087,Confirmation: Qatar Airways Tokyo → London,Last chance to check-in for your flight QA629 with Qatar Airways. Departure: 2025-11-08 03:22.,Confirmation: Qatar Airways Tokyo → London Last chance to check-in for your flight QA629 with Qatar Airways. Departure: 2025-11-08 03:22.,flight_booking,7
flight_1088,Business Travel? Lufthansa LU200 Itinerary,"Earn reward points on your upcoming flight LU200 with Lufthansa. Book meals, lounges, and more at https://www.lufthansa.com/book/LU200.","Business Travel? Lufthansa LU200 Itinerary Earn reward points on your upcoming flight LU200 with Lufthansa. Book meals, lounges, and more at https://www.lufthansa.com/book/LU200.",flight_booking,7
flight_1089,Luxury Travel Awaits! Emirates EM713 Booking Confirmed,"Upgrade your seat for extra comfort on Emirates EM713. Departure Tokyo, arrival Mumbai.","Luxury Travel Awaits! Emirates EM713 Booking Confirmed Upgrade your seat for extra comfort on Emirates EM713. Departure Tokyo, arrival Mumbai.",flight_booking,7
flight_1090,Miles Update: Qatar Airways Flight QA134 Confirmation,Special offer! Add baggage or meals to your Qatar Airways flight QA134 at https://www.qatarairways.com/book/QA134.,Miles Update: Qatar Airways Flight QA134 Confirmation Special offer! Add baggage or meals to your Qatar Airways flight QA134 at https://www.qatarairways.com/book/QA134.,flight_booking,7
flight_1091,Prepare for Departure: Qatar Airways QA733 from Seoul,Hurry! Boarding for Qatar Airways Flight QA733 begins soon. Don't miss your departure.,Prepare for Departure: Qatar Airways QA733 from Seoul Hurry! Boarding for Qatar Airways Flight QA733 begins soon. Don't miss your departure.,flight_booking,7
flight_1092,Your Trip is Coming Up! Qatar Airways Flight QA850,Special offer! Add baggage or meals to your Qatar Airways flight QA850 at https://www.qatarairways.com/book/QA850.,Your Trip is Coming Up! Qatar Airways Flight QA850 Special offer! Add baggage or meals to your Qatar Airways flight QA850 at https://www.qatarairways.com/book/QA850.,flight_booking,7
flight_1093,E-Ticket for Emirates Flight EM339 from Dubai to Mumbai,"Business travel itinerary: Emirates Flight EM339. Departure: Dubai at 06:35, arrival: Mumbai at 03:55.","E-Ticket for Emirates Flight EM339 from Dubai to Mumbai Business travel itinerary: Emirates Flight EM339. Departure: Dubai at 06:35, arrival: Mumbai at 03:55.",flight_booking,7
flight_1094,Your Trip is Coming Up! Cathay Pacific Flight CA570,Explore Chennai on 2025-12-12! Flight CA570 with Cathay Pacific departs Kuala Lumpur at 00:18.,Your Trip is Coming Up! Cathay Pacific Flight CA570 Explore Chennai on 2025-12-12! Flight CA570 with Cathay Pacific departs Kuala Lumpur at 00:18.,flight_booking,7
flight_1095,Ready to Fly? Emirates EM312 from Seoul to Tokyo,✈️ Ready for takeoff? Flight EM312 with Emirates departs Seoul at 22:35. Arrival: Tokyo at 04:58.,Ready to Fly? Emirates EM312 from Seoul to Tokyo ✈️ Ready for takeoff? Flight EM312 with Emirates departs Seoul at 22:35. Arrival: Tokyo at 04:58.,flight_booking,7
flight_1096,✈️ Adventure Starts Soon: Singapore Airlines Flight SI840,Hello! Your flight SI840 with Singapore Airlines is confirmed. Depart from Singapore at 01:52 on 2025-12-02 and arrive at Beijing at 03:16. Seat Class: Business. Price: $645.,✈️ Adventure Starts Soon: Singapore Airlines Flight SI840 Hello! Your flight SI840 with Singapore Airlines is confirmed. Depart from Singapore at 01:52 on 2025-12-02 and arrive at Beijing at 03:16. Seat Class: Business. Price: $645.,flight_booking,7
flight_1097,Your Flight with IndiGo is Confirmed! ✈️,It's almost time to fly! IndiGo IN217 departs Chennai at 10:15. Arrival: Beijing at 15:02.,Your Flight with IndiGo is Confirmed! ✈️ It's almost time to fly! IndiGo IN217 departs Chennai at 10:15. Arrival: Beijing at 15:02.,flight_booking,7
flight_1098,Your Flight with Delta is Confirmed! ✈️,Adventure awaits! Delta Flight DE945 from Kuala Lumpur to Tokyo. Pack your bags and enjoy the journey.,Your Flight with Delta is Confirmed! ✈️ Adventure awaits! Delta Flight DE945 from Kuala Lumpur to Tokyo. Pack your bags and enjoy the journey.,flight_booking,7
flight_1099,Your Next Adventure: IndiGo Kuala Lumpur → Singapore,Last chance to check-in for your flight IN138 with IndiGo. Departure: 2025-11-16 17:38.,Your Next Adventure: IndiGo Kuala Lumpur → Singapore Last chance to check-in for your flight IN138 with IndiGo. Departure: 2025-11-16 17:38.,flight_booking,7
flight_1100,Travel Abroad with Cathay Pacific – Dubai to London,"Your next adventure starts here! Cathay Pacific Flight CA238, Dubai → London, 2025-12-28. Seat Class: Economy.","Travel Abroad with Cathay Pacific – Dubai to London Your next adventure starts here! Cathay Pacific Flight CA238, Dubai → London, 2025-12-28. Seat Class: Economy.",flight_booking,7
flight_1101,Booking Successful: IndiGo Flight IN434,Last chance to check-in for your flight IN434 with IndiGo. Departure: 2025-11-06 16:32.,Booking Successful: IndiGo Flight IN434 Last chance to check-in for your flight IN434 with IndiGo. Departure: 2025-11-06 16:32.,flight_booking,7
flight_1102,⏳ Boarding Soon: Qatar Airways QA972,Last chance to check-in for your flight QA972 with Qatar Airways. Departure: 2025-12-06 16:31.,⏳ Boarding Soon: Qatar Airways QA972 Last chance to check-in for your flight QA972 with Qatar Airways. Departure: 2025-12-06 16:31.,flight_booking,7
flight_1103,Your Next Adventure: Delta Dubai → New York,Adventure awaits! Delta Flight DE868 from Dubai to New York. Pack your bags and enjoy the journey.,Your Next Adventure: Delta Dubai → New York Adventure awaits! Delta Flight DE868 from Dubai to New York. Pack your bags and enjoy the journey.,flight_booking,7
flight_1104,🛫 Your Flight CA351 with Cathay Pacific is Booked!,"Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA351. Departure 2025-12-20, London → Kuala Lumpur.","🛫 Your Flight CA351 with Cathay Pacific is Booked! Enjoy premium comfort and priority boarding on your Cathay Pacific Flight CA351. Departure 2025-12-20, London → Kuala Lumpur.",flight_booking,7
flight_1105,Domestic Flight Booking Confirmed: Emirates EM191,"Your next adventure starts here! Emirates Flight EM191, Beijing → Mumbai, 2025-12-02. Seat Class: Business.","Domestic Flight Booking Confirmed: Emirates EM191 Your next adventure starts here! Emirates Flight EM191, Beijing → Mumbai, 2025-12-02. Seat Class: Business.",flight_booking,7
flight_1106,Earn Points on Your Upcoming Flight CA538 with Cathay Pacific,"Reminder: Check-in is open for your Cathay Pacific Flight CA538. Departure from Dubai at 20:23, arriving Singapore at 11:06.","Earn Points on Your Upcoming Flight CA538 with Cathay Pacific Reminder: Check-in is open for your Cathay Pacific Flight CA538. Departure from Dubai at 20:23, arriving Singapore at 11:06.",flight_booking,7
flight_1107,Your Flight with Singapore Airlines is Confirmed! ✈️,Hurry! Boarding for Singapore Airlines Flight SI669 begins soon. Don't miss your departure.,Your Flight with Singapore Airlines is Confirmed! ✈️ Hurry! Boarding for Singapore Airlines Flight SI669 begins soon. Don't miss your departure.,flight_booking,7
flight_1108,🛫 Your Flight SI744 with Singapore Airlines is Booked!,"Your next adventure starts here! Singapore Airlines Flight SI744, Kuala Lumpur → Beijing, 2025-11-02. Seat Class: First.","🛫 Your Flight SI744 with Singapore Airlines is Booked! Your next adventure starts here! Singapore Airlines Flight SI744, Kuala Lumpur → Beijing, 2025-11-02. Seat Class: First.",flight_booking,7
