subject,body,text,category,category_id,id
🎉 Catch Shawn Mendes Live for the On The Road Again Tour tour Secure Your Spot!,"Low ticket warning! Shawn Mendes live in Chicago at Huntington Bank Pavilion at Northerly Island, 08-10-2025.","🎉 Catch Shawn Mendes Live for the On The Road Again Tour tour Secure Your Spot! Low ticket warning! Shawn Mendes live in Chicago at Huntington Bank Pavilion at Northerly Island, 08-10-2025.",concert_promotion,6,music_956
🎤 Catch Stories From the Lost Live at De Mastbloem 🎟️ Get Tickets Now!,"Kruishoutem, mark your calendars! Stories From the Lost delivers a powerhouse show at De Mastbloem on 17-09-2022.","🎤 Catch Stories From the Lost Live at De Mastbloem 🎟️ Get Tickets Now! Kruishoutem, mark your calendars! Stories From the Lost delivers a powerhouse show at De Mastbloem on 17-09-2022.",concert_promotion,6,music_957
"✨ The Ultimate Raisa Experience performing hits like ['Semua di Sini', ""It's Okay to Not Be Okay"", 'Berpindah Hati', 'Pengganti Aku', 'Awal Kisah Selamanya', ""I'll Be Waiting"", 'Bila', 'Si Paling Mahir', 'Tetap Bukan Kamu', 'Ternyata Tanpamu (Cantik)', 'Terserah', 'Mantan Terindah', 'Jatuh Hati', 'Serba Salah', 'Could It Be', 'Biar Menjadi Kenangan', 'Tak Berharap Lagi', 'Percayalah', 'Love & Let Go', 'Usai di Sini', 'Jangan Cepat Berlalu', 'Kali Kedua'] Epic Night Ahead!",Prepare for an audiovisual spectacle! Raisa brings  to Graha Bhakti Budaya on 23-07-2025 in Kota Administrasi Jakarta Pusat.,"✨ The Ultimate Raisa Experience performing hits like ['Semua di Sini', ""It's Okay to Not Be Okay"", 'Berpindah Hati', 'Pengganti Aku', 'Awal Kisah Selamanya', ""I'll Be Waiting"", 'Bila', 'Si Paling Mahir', 'Tetap Bukan Kamu', 'Ternyata Tanpamu (Cantik)', 'Terserah', 'Mantan Terindah', 'Jatuh Hati', 'Serba Salah', 'Could It Be', 'Biar Menjadi Kenangan', 'Tak Berharap Lagi', 'Percayalah', 'Love & Let Go', 'Usai di Sini', 'Jangan Cepat Berlalu', 'Kali Kedua'] Epic Night Ahead! Prepare for an audiovisual spectacle! Raisa brings  to Graha Bhakti Budaya on 23-07-2025 in Kota Administrasi Jakarta Pusat.",concert_promotion,6,music_958
🎟️ Join Sunidhi Chauhan at Theatre Royal Drury Lane Epic Night Ahead!,Prepare for an audiovisual spectacle! Sunidhi Chauhan brings  to Theatre Royal Drury Lane on 06-11-2024 in London.,🎟️ Join Sunidhi Chauhan at Theatre Royal Drury Lane Epic Night Ahead! Prepare for an audiovisual spectacle! Sunidhi Chauhan brings  to Theatre Royal Drury Lane on 06-11-2024 in London.,concert_promotion,6,music_959
❤️ The Ultimate Motherjane Experience for the  tour Be There!,Studio hits to live thrills: Motherjane performs at Palace Grounds on 14-03-2008.,❤️ The Ultimate Motherjane Experience for the  tour Be There! Studio hits to live thrills: Motherjane performs at Palace Grounds on 14-03-2008.,concert_promotion,6,music_960
🎸 Experience Calvin Harris at Ushuaia Ibiza 🎟️ Get Tickets Now!,"The soundtrack to your life, performed live. Calvin Harris in Sant Josep de sa Talaia at Ushuaia Ibiza on 12-09-2025.","🎸 Experience Calvin Harris at Ushuaia Ibiza 🎟️ Get Tickets Now! The soundtrack to your life, performed live. Calvin Harris in Sant Josep de sa Talaia at Ushuaia Ibiza on 12-09-2025.",concert_promotion,6,music_961
🎉 See Miley Cyrus in New York at Carlyle Hotel Tickets Going Fast!,"Witness timeless music by Miley Cyrus at Carlyle Hotel, New York, on 02-06-2025.","🎉 See Miley Cyrus in New York at Carlyle Hotel Tickets Going Fast! Witness timeless music by Miley Cyrus at Carlyle Hotel, New York, on 02-06-2025.",concert_promotion,6,music_962
🕺 Your Chance to See G.E.M. for the I Am Gloria tour Don't Miss Out!,"Tickets are selling fast! G.E.M. at HongKou Stadium, Shanghai, 13-09-2025. Secure yours at https://www.setlist.fm/setlist/gem/2025/hongkou-stadium-shanghai-china-6342723f.html!","🕺 Your Chance to See G.E.M. for the I Am Gloria tour Don't Miss Out! Tickets are selling fast! G.E.M. at HongKou Stadium, Shanghai, 13-09-2025. Secure yours at https://www.setlist.fm/setlist/gem/2025/hongkou-stadium-shanghai-china-6342723f.html!",concert_promotion,6,music_963
🎤 Don't Miss Bruno Mars for the  tour Live & Loud!,"More than a concert—it’s an experience. Join Bruno Mars at Dolby Live at Park MGM, Las Vegas, on 06-09-2025.","🎤 Don't Miss Bruno Mars for the  tour Live & Loud! More than a concert—it’s an experience. Join Bruno Mars at Dolby Live at Park MGM, Las Vegas, on 06-09-2025.",concert_promotion,6,music_964
🎤 Experience Lizzo for the Lizzo in Real Life tour – One Night Only!,"Good news, New York! Lizzo is performing live at Irving Plaza on 16-03-2025 as part of their Lizzo in Real Life. Grab your tickets at https://www.setlist.fm/setlist/lizzo/2025/irving-plaza-new-york-ny-7b5b2ab0.html!","🎤 Experience Lizzo for the Lizzo in Real Life tour – One Night Only! Good news, New York! Lizzo is performing live at Irving Plaza on 16-03-2025 as part of their Lizzo in Real Life. Grab your tickets at https://www.setlist.fm/setlist/lizzo/2025/irving-plaza-new-york-ny-7b5b2ab0.html!",concert_promotion,6,music_965
🤘 See Yuna Kim in Seoul on 13-04-2025 Live & Loud!,"The soundtrack to your life, performed live. Yuna Kim in Seoul at LG Arts Center on 13-04-2025.","🤘 See Yuna Kim in Seoul on 13-04-2025 Live & Loud! The soundtrack to your life, performed live. Yuna Kim in Seoul at LG Arts Center on 13-04-2025.",concert_promotion,6,music_966
💥 Join Halsey performing hits like [] Tickets Going Fast!,"Early bird tickets end soon! Halsey at The Fillmore Philadelphia, Philadelphia, 30-10-2025.","💥 Join Halsey performing hits like [] Tickets Going Fast! Early bird tickets end soon! Halsey at The Fillmore Philadelphia, Philadelphia, 30-10-2025.",concert_promotion,6,music_967
"✨ The Ultimate Olivia Rodrigo Experience performing hits like ['We Got the Beat', 'GUTS: Spilled!', 'obsessed', 'ballad of a homeschooled girl', 'vampire', 'drivers license', 'traitor', 'bad idea right?', 'love is embarrassing', ""pretty isn't pretty"", 'happier', 'All I Want', 'enough for you', 'so american', 'jealousy, jealousy', 'favorite crime', 'deja vu', 'brutal', 'all-american bitch', 'good 4 u', 'get him back!', 'lacy'] Epic Night Ahead!","Low ticket warning! Olivia Rodrigo live in Milan at Ippodromo del Galoppo di San Siro, 15-07-2025.","✨ The Ultimate Olivia Rodrigo Experience performing hits like ['We Got the Beat', 'GUTS: Spilled!', 'obsessed', 'ballad of a homeschooled girl', 'vampire', 'drivers license', 'traitor', 'bad idea right?', 'love is embarrassing', ""pretty isn't pretty"", 'happier', 'All I Want', 'enough for you', 'so american', 'jealousy, jealousy', 'favorite crime', 'deja vu', 'brutal', 'all-american bitch', 'good 4 u', 'get him back!', 'lacy'] Epic Night Ahead! Low ticket warning! Olivia Rodrigo live in Milan at Ippodromo del Galoppo di San Siro, 15-07-2025.",concert_promotion,6,music_968
🔥 Catch Katy Perry Live at O2 arena Epic Night Ahead!,From classics to new hits: Katy Perry performs [] live at O2 arena (Prague) on 30-10-2025.,🔥 Catch Katy Perry Live at O2 arena Epic Night Ahead! From classics to new hits: Katy Perry performs [] live at O2 arena (Prague) on 30-10-2025.,concert_promotion,6,music_969
🎸 Your Chance to See BTS for the  tour Be There!,"Early bird tickets end soon! BTS at KBS Music Bank, Seoul, 17-06-2022.","🎸 Your Chance to See BTS for the  tour Be There! Early bird tickets end soon! BTS at KBS Music Bank, Seoul, 17-06-2022.",concert_promotion,6,music_970
✨ Your Chance to See Nikhil D’Souza in Manchester Epic Night Ahead!,The concert you've been waiting for! Nikhil D’Souza at The Thirsty Scholar (Manchester) on 07-10-2017.,✨ Your Chance to See Nikhil D’Souza in Manchester Epic Night Ahead! The concert you've been waiting for! Nikhil D’Souza at The Thirsty Scholar (Manchester) on 07-10-2017.,concert_promotion,6,music_971
💥 The Ultimate A-Lin Experience in Sydney Don't Miss Out!,"Early bird tickets end soon! A-Lin at Hordern Pavilion, Sydney, 04-10-2023.","💥 The Ultimate A-Lin Experience in Sydney Don't Miss Out! Early bird tickets end soon! A-Lin at Hordern Pavilion, Sydney, 04-10-2023.",concert_promotion,6,music_972
🤘 Don't Miss Euphoria performing hits like [] Tickets Going Fast!,"The soundtrack to your life, performed live. Euphoria in Zhoushan at Zhujiajian Island on 18-10-2025.","🤘 Don't Miss Euphoria performing hits like [] Tickets Going Fast! The soundtrack to your life, performed live. Euphoria in Zhoushan at Zhujiajian Island on 18-10-2025.",concert_promotion,6,music_973
🎤 Catch A-Lin Live at Margaret Court Arena 🎟️ Get Tickets Now!,A-Lin. Melbourne. Margaret Court Arena. 06-10-2023. Tickets: https://www.setlist.fm/setlist/a-lin/2023/margaret-court-arena-melbourne-australia-ba325de.html.,🎤 Catch A-Lin Live at Margaret Court Arena 🎟️ Get Tickets Now! A-Lin. Melbourne. Margaret Court Arena. 06-10-2023. Tickets: https://www.setlist.fm/setlist/a-lin/2023/margaret-court-arena-melbourne-australia-ba325de.html.,concert_promotion,6,music_974
🎤 See Nikhil D’Souza in Manchester for the  tour Don't Miss Out!,Final release tickets for Nikhil D’Souza at The Thirsty Scholar (Manchester) on 07-10-2017. Act fast!,🎤 See Nikhil D’Souza in Manchester for the  tour Don't Miss Out! Final release tickets for Nikhil D’Souza at The Thirsty Scholar (Manchester) on 07-10-2017. Act fast!,concert_promotion,6,music_975
🕺 Your Chance to See SHINee for the SHINee World VII [E.S.S.A.Y] tour Don't Miss Out!,Experience the SHINee World VII [E.S.S.A.Y] tour with SHINee live at KSPO DOME on 25-05-2025.,🕺 Your Chance to See SHINee for the SHINee World VII [E.S.S.A.Y] tour Don't Miss Out! Experience the SHINee World VII [E.S.S.A.Y] tour with SHINee live at KSPO DOME on 25-05-2025.,concert_promotion,6,music_976
🎸 The Ultimate Jay Chou Experience on 13-07-2025 Be There!,"Good news, Xiamen! Jay Chou is performing live at Xiamen Sports Center Stadium on 13-07-2025 as part of their Carnival World Tour. Grab your tickets at https://www.setlist.fm/setlist/jay-chou/2025/xiamen-sports-center-stadium-xiamen-china-33477091.html!","🎸 The Ultimate Jay Chou Experience on 13-07-2025 Be There! Good news, Xiamen! Jay Chou is performing live at Xiamen Sports Center Stadium on 13-07-2025 as part of their Carnival World Tour. Grab your tickets at https://www.setlist.fm/setlist/jay-chou/2025/xiamen-sports-center-stadium-xiamen-china-33477091.html!",concert_promotion,6,music_977
💥 The Ultimate Adèle Castillon Experience in Brétigny-sur-Orge Don't Miss Out!,"Get ready, Brétigny-sur-Orge! Adèle Castillon brings their iconic sound to Base Aérienne 217 on 14-09-2025. Be part of  fans cheering live.","💥 The Ultimate Adèle Castillon Experience in Brétigny-sur-Orge Don't Miss Out! Get ready, Brétigny-sur-Orge! Adèle Castillon brings their iconic sound to Base Aérienne 217 on 14-09-2025. Be part of  fans cheering live.",concert_promotion,6,music_978
🎶 Experience Sia performing hits like ['Beautiful Things Can Happen'] Don't Miss Out!,"A special night with Sia: Private Venue, Malibu, 26-07-2025.","🎶 Experience Sia performing hits like ['Beautiful Things Can Happen'] Don't Miss Out! A special night with Sia: Private Venue, Malibu, 26-07-2025.",concert_promotion,6,music_979
🎸 Your Chance to See Mohit Chauhan for the  tour Be There!,"Experience the incredible stage presence of Mohit Chauhan at Indira Gandhi Delhi Technical University for Women, New Delhi, on 28-03-2025.","🎸 Your Chance to See Mohit Chauhan for the  tour Be There! Experience the incredible stage presence of Mohit Chauhan at Indira Gandhi Delhi Technical University for Women, New Delhi, on 28-03-2025.",concert_promotion,6,music_980
🙌 Your Chance to See Yuna Nakamura performing hits like ['Family Song'] 🎟️ Get Tickets Now!,"Don't just stream—experience Yuna Nakamura live at TV Kanagawa, Yokohama, on 16-04-2025.","🙌 Your Chance to See Yuna Nakamura performing hits like ['Family Song'] 🎟️ Get Tickets Now! Don't just stream—experience Yuna Nakamura live at TV Kanagawa, Yokohama, on 16-04-2025.",concert_promotion,6,music_981
🎟️ Your Chance to See Jolin Tsai in Chongqing Tickets Going Fast!,The concert you've been waiting for! Jolin Tsai at Chongqing Olympic Sports Center (Chongqing) on 27-04-2024.,🎟️ Your Chance to See Jolin Tsai in Chongqing Tickets Going Fast! The concert you've been waiting for! Jolin Tsai at Chongqing Olympic Sports Center (Chongqing) on 27-04-2024.,concert_promotion,6,music_982
🕺 Join Atif Aslam performing hits like ['Tera Hone Laga Hoon'] Be There!,Atif Aslam adds a show in Rotterdam at Ahoy on 15-09-2024. Get your tickets now!,🕺 Join Atif Aslam performing hits like ['Tera Hone Laga Hoon'] Be There! Atif Aslam adds a show in Rotterdam at Ahoy on 15-09-2024. Get your tickets now!,concert_promotion,6,music_983
🤘 Experience AGNEZ MO performing hits like [] 🎟️ Get Tickets Now!,"Miami Beach: AGNEZ MO is coming. Miami Beach Convention Center, 09-04-2022.","🤘 Experience AGNEZ MO performing hits like [] 🎟️ Get Tickets Now! Miami Beach: AGNEZ MO is coming. Miami Beach Convention Center, 09-04-2022.",concert_promotion,6,music_984
❤️ Join Enrique Iglesias for the  tour Limited Seats Available,"The atmosphere will be electric! Enrique Iglesias performs [] at Teatro del Pueblo Fenapo, San Luis Potosí, on 29-08-2025.","❤️ Join Enrique Iglesias for the  tour Limited Seats Available The atmosphere will be electric! Enrique Iglesias performs [] at Teatro del Pueblo Fenapo, San Luis Potosí, on 29-08-2025.",concert_promotion,6,music_985
🤘 See When Chai Met Toast in Sydney on 03-03-2024 Live & Loud!,Prepare for an audiovisual spectacle! When Chai Met Toast brings  to Oxford Art Factory on 03-03-2024 in Sydney.,🤘 See When Chai Met Toast in Sydney on 03-03-2024 Live & Loud! Prepare for an audiovisual spectacle! When Chai Met Toast brings  to Oxford Art Factory on 03-03-2024 in Sydney.,concert_promotion,6,music_986
💥 Your Chance to See BTS on 19-06-2022 Secure Your Spot!,"Love live music? BTS's  hits Seoul at SBS Inkigayo on 19-06-2022. Don't miss ['For Youth', 'Yet to Come (The Most Beautiful Moment)'] performed live!","💥 Your Chance to See BTS on 19-06-2022 Secure Your Spot! Love live music? BTS's  hits Seoul at SBS Inkigayo on 19-06-2022. Don't miss ['For Youth', 'Yet to Come (The Most Beautiful Moment)'] performed live!",concert_promotion,6,music_987
🎸 Your Chance to See Nucleya for the  tour Be There!,"Tag your concert buddy! Nucleya at Sula Vineyards, Nashik, 03-02-2017.","🎸 Your Chance to See Nucleya for the  tour Be There! Tag your concert buddy! Nucleya at Sula Vineyards, Nashik, 03-02-2017.",concert_promotion,6,music_988
🎸 Don't Miss BLACKPINK for the DEADLINE tour Don't Miss Out!,"BLACKPINK brings DEADLINE to Rajamangala National Stadium, Bangkok, 26-10-2025. Tickets at https://www.setlist.fm/setlist/blackpink/2025/rajamangala-national-stadium-bangkok-thailand-23477cd3.html.","🎸 Don't Miss BLACKPINK for the DEADLINE tour Don't Miss Out! BLACKPINK brings DEADLINE to Rajamangala National Stadium, Bangkok, 26-10-2025. Tickets at https://www.setlist.fm/setlist/blackpink/2025/rajamangala-national-stadium-bangkok-thailand-23477cd3.html.",concert_promotion,6,music_989
❤️ Don't Miss Indus Creed performing hits like [] Live & Loud!,"The atmosphere will be electric! Indus Creed performs [] at Open Air Theatre, Mumbai, on 21-12-2010.","❤️ Don't Miss Indus Creed performing hits like [] Live & Loud! The atmosphere will be electric! Indus Creed performs [] at Open Air Theatre, Mumbai, on 21-12-2010.",concert_promotion,6,music_990
✨ Your Chance to See Sia in Malibu Epic Night Ahead!,Studio hits to live thrills: Sia performs at Private Venue on 26-07-2025.,✨ Your Chance to See Sia in Malibu Epic Night Ahead! Studio hits to live thrills: Sia performs at Private Venue on 26-07-2025.,concert_promotion,6,music_991
🤘 See Lady Gaga in Assago on 20-10-2025 Live & Loud!,Don't wait! See Lady Gaga live at Unipol Forum on 20-10-2025. Limited tickets remaining.,🤘 See Lady Gaga in Assago on 20-10-2025 Live & Loud! Don't wait! See Lady Gaga live at Unipol Forum on 20-10-2025. Limited tickets remaining.,concert_promotion,6,music_992
"❤️ Don't Miss twenty one pilots performing hits like ['Overcompensate', 'The Contract', 'RAWFEAR', ""We Don't Believe What's on TV"", 'Tear in My Heart', 'Shy Away', 'Heathens', 'Next Semester', 'Jumpsuit', 'Nico and the Niners', 'Heavydirtysoul', 'The Line', 'Tally', 'Downstairs', 'Drum Show', 'City Walls', 'Trees'] Live & Loud!","Get ready, Los Angeles! twenty one pilots brings their iconic sound to The Bellwether on 22-10-2025. Be part of  fans cheering live.","❤️ Don't Miss twenty one pilots performing hits like ['Overcompensate', 'The Contract', 'RAWFEAR', ""We Don't Believe What's on TV"", 'Tear in My Heart', 'Shy Away', 'Heathens', 'Next Semester', 'Jumpsuit', 'Nico and the Niners', 'Heavydirtysoul', 'The Line', 'Tally', 'Downstairs', 'Drum Show', 'City Walls', 'Trees'] Live & Loud! Get ready, Los Angeles! twenty one pilots brings their iconic sound to The Bellwether on 22-10-2025. Be part of  fans cheering live.",concert_promotion,6,music_993
🎟️ Experience Prateek Kuhad at O2 Forum Kentish Town Limited Seats Available,Prateek Kuhad is back on tour! Catch the new show in London at O2 Forum Kentish Town on 18-10-2024.,🎟️ Experience Prateek Kuhad at O2 Forum Kentish Town Limited Seats Available Prateek Kuhad is back on tour! Catch the new show in London at O2 Forum Kentish Town on 18-10-2024.,concert_promotion,6,music_994
🔥 Your Chance to See Jolin Tsai at Chongqing Olympic Sports Center Don't Miss Out!,"Chongqing, mark your calendars! Jolin Tsai delivers a powerhouse show at Chongqing Olympic Sports Center on 27-04-2024.","🔥 Your Chance to See Jolin Tsai at Chongqing Olympic Sports Center Don't Miss Out! Chongqing, mark your calendars! Jolin Tsai delivers a powerhouse show at Chongqing Olympic Sports Center on 27-04-2024.",concert_promotion,6,music_995
❤️ The Ultimate Anish Sood Experience on 29-12-2016 Tickets Going Fast!,"As part of , Anish Sood stops at Kesnand, Pune, on 29-12-2016.","❤️ The Ultimate Anish Sood Experience on 29-12-2016 Tickets Going Fast! As part of , Anish Sood stops at Kesnand, Pune, on 29-12-2016.",concert_promotion,6,music_996
❤️ The Ultimate Ritviz Experience on 10-12-2022 Tickets Going Fast!,"Mumbai: Ritviz is coming. Mahalaxmi Race Course, 10-12-2022.","❤️ The Ultimate Ritviz Experience on 10-12-2022 Tickets Going Fast! Mumbai: Ritviz is coming. Mahalaxmi Race Course, 10-12-2022.",concert_promotion,6,music_997
🤘 Don't Miss Yuna Nakamura performing hits like ['Machibuse'] Tickets Going Fast!,Announcing: Yuna Nakamura at TV Kanagawa on 21-05-2025.,🤘 Don't Miss Yuna Nakamura performing hits like ['Machibuse'] Tickets Going Fast! Announcing: Yuna Nakamura at TV Kanagawa on 21-05-2025.,concert_promotion,6,music_998
🚨 Experience SHINee in Seoul Don't Miss Out!,"The soundtrack to your life, performed live. SHINee in Seoul at KSPO DOME on 23-05-2025.","🚨 Experience SHINee in Seoul Don't Miss Out! The soundtrack to your life, performed live. SHINee in Seoul at KSPO DOME on 23-05-2025.",concert_promotion,6,music_999
🎉 See Pentagram in Nilüfer at Jolly Joker Bursa Tickets Going Fast!,"Pentagram brings  to Jolly Joker Bursa, Nilüfer, 25-10-2025. Tickets at https://www.setlist.fm/setlist/pentagram/2025/jolly-joker-bursa-nilufer-turkey-734e7689.html.","🎉 See Pentagram in Nilüfer at Jolly Joker Bursa Tickets Going Fast! Pentagram brings  to Jolly Joker Bursa, Nilüfer, 25-10-2025. Tickets at https://www.setlist.fm/setlist/pentagram/2025/jolly-joker-bursa-nilufer-turkey-734e7689.html.",concert_promotion,6,music_1000
🤘 See Doja Cat in Los Angeles on 25-09-2025 Live & Loud!,"More than a concert—it’s an experience. Join Doja Cat at Apple Music Live, Los Angeles, on 25-09-2025.","🤘 See Doja Cat in Los Angeles on 25-09-2025 Live & Loud! More than a concert—it’s an experience. Join Doja Cat at Apple Music Live, Los Angeles, on 25-09-2025.",concert_promotion,6,music_1001
🎟️ See BTS in Seoul for the  tour Don't Miss Out!,"Good news, Seoul! BTS is performing live at KBS Music Bank on 17-06-2022 as part of their . Grab your tickets at https://www.setlist.fm/setlist/bts/2022/kbs-music-bank-seoul-south-korea-6bb44e3a.html!","🎟️ See BTS in Seoul for the  tour Don't Miss Out! Good news, Seoul! BTS is performing live at KBS Music Bank on 17-06-2022 as part of their . Grab your tickets at https://www.setlist.fm/setlist/bts/2022/kbs-music-bank-seoul-south-korea-6bb44e3a.html!",concert_promotion,6,music_1002
🚨 Experience OneRepublic in Copenhagen Don't Miss Out!,"Early bird tickets end soon! OneRepublic at Royal Arena, Copenhagen, 30-10-2025.","🚨 Experience OneRepublic in Copenhagen Don't Miss Out! Early bird tickets end soon! OneRepublic at Royal Arena, Copenhagen, 30-10-2025.",concert_promotion,6,music_1003
🎸 Don't Miss Hacken Lee for the  tour Don't Miss Out!,Join Hacken Lee at The Avalon Ballroom Theatre in Niagara Falls on 21-03-2016! Experience hits like [] and an unforgettable night for  fans.,🎸 Don't Miss Hacken Lee for the  tour Don't Miss Out! Join Hacken Lee at The Avalon Ballroom Theatre in Niagara Falls on 21-03-2016! Experience hits like [] and an unforgettable night for  fans.,concert_promotion,6,music_1004
🎸 The Ultimate Karthik Experience on 28-05-2023 Be There!,"The hottest ticket in town: Karthik at Palais Theatre, Melbourne, 28-05-2023.","🎸 The Ultimate Karthik Experience on 28-05-2023 Be There! The hottest ticket in town: Karthik at Palais Theatre, Melbourne, 28-05-2023.",concert_promotion,6,music_1005
🕺 Get Ready for The Chainsmokers in Napa Live & Loud!,"Witness timeless music by The Chainsmokers at Village Lawn at The Meritage Resort and Spa, Napa, on 11-10-2025.","🕺 Get Ready for The Chainsmokers in Napa Live & Loud! Witness timeless music by The Chainsmokers at Village Lawn at The Meritage Resort and Spa, Napa, on 11-10-2025.",concert_promotion,6,music_1006
🕺 Get Ready for Karthik in Mangalagiri Live & Loud!,"Karthik anniversary tour! CK Conventions, Mangalagiri, 28-09-2024. Celebrate with hits like ['Oka Maru (from Movie - Ghajini)', 'Chilipiga (from Movie - Orange)', 'Kallu Moosi Yochisthey (From ""Veedokkade"")', 'Vaalu Kalla Vayyari (from Movie - Mass)', 'Nijamga Nenena (from Movie - Kotta Bangaru Lokam)', 'Dil Se (from Movie - Gabbar Singh)', 'Niluvaddham (from Movie - Nuvvostanante Nenoddantana)', 'Adigaa (From ""Hi Nanna"")', 'Drum Solo', 'Arare Arare (from Movie - Happy Days)', 'Usure Poyene (From ""Villain"") / Aigiri Nandini (Rock)', 'Sa Ri Ma Pa (From ""Saripodhaa Sanivaaram"")', 'Kannula Baasalu (From ""7G Brundhavana Colony"")', 'Hoyna (From ""Aata"")', 'Athey Nanne (from Movie - Surya S/O Krishnan)', 'Choododhu (From ""Pokiri"")', 'Muthyala Dhaarani (From ""7th Sense"")', 'Girl Friend (from Movie - Boys)', 'Aye Amaayika (From ""OK Bangaaram"")', 'Ney Veyrey (From ""Animal"")', 'O My Friend (From ""Happy Days"")'].","🕺 Get Ready for Karthik in Mangalagiri Live & Loud! Karthik anniversary tour! CK Conventions, Mangalagiri, 28-09-2024. Celebrate with hits like ['Oka Maru (from Movie - Ghajini)', 'Chilipiga (from Movie - Orange)', 'Kallu Moosi Yochisthey (From ""Veedokkade"")', 'Vaalu Kalla Vayyari (from Movie - Mass)', 'Nijamga Nenena (from Movie - Kotta Bangaru Lokam)', 'Dil Se (from Movie - Gabbar Singh)', 'Niluvaddham (from Movie - Nuvvostanante Nenoddantana)', 'Adigaa (From ""Hi Nanna"")', 'Drum Solo', 'Arare Arare (from Movie - Happy Days)', 'Usure Poyene (From ""Villain"") / Aigiri Nandini (Rock)', 'Sa Ri Ma Pa (From ""Saripodhaa Sanivaaram"")', 'Kannula Baasalu (From ""7G Brundhavana Colony"")', 'Hoyna (From ""Aata"")', 'Athey Nanne (from Movie - Surya S/O Krishnan)', 'Choododhu (From ""Pokiri"")', 'Muthyala Dhaarani (From ""7th Sense"")', 'Girl Friend (from Movie - Boys)', 'Aye Amaayika (From ""OK Bangaaram"")', 'Ney Veyrey (From ""Animal"")', 'O My Friend (From ""Happy Days"")'].",concert_promotion,6,music_1007
🎤 Don't Miss TWICE for the  tour Live & Loud!,TWICE. Seoul. Korea University Hwajeong Gymnasium. 18-10-2025. Tickets: https://www.setlist.fm/setlist/twice/2025/korea-university-hwajeong-gymnasium-seoul-south-korea-434197ef.html.,🎤 Don't Miss TWICE for the  tour Live & Loud! TWICE. Seoul. Korea University Hwajeong Gymnasium. 18-10-2025. Tickets: https://www.setlist.fm/setlist/twice/2025/korea-university-hwajeong-gymnasium-seoul-south-korea-434197ef.html.,concert_promotion,6,music_1008
❤️ The Ultimate Lizzo Experience in New York Limited Seats Available,"Tag your concert buddy! Lizzo at Saturday Night Live, New York, 12-04-2025.","❤️ The Ultimate Lizzo Experience in New York Limited Seats Available Tag your concert buddy! Lizzo at Saturday Night Live, New York, 12-04-2025.",concert_promotion,6,music_1009
🎟️ Join Shawn Mendes at Rogers Arena Epic Night Ahead!,"The soundtrack to your life, performed live. Shawn Mendes in Vancouver at Rogers Arena on 12-10-2025.","🎟️ Join Shawn Mendes at Rogers Arena Epic Night Ahead! The soundtrack to your life, performed live. Shawn Mendes in Vancouver at Rogers Arena on 12-10-2025.",concert_promotion,6,music_1010
🕺 Join OneRepublic performing hits like [] Be There!,"More than a concert—it’s an experience. Join OneRepublic at Unity Arena, Fornebu, on 01-11-2025.","🕺 Join OneRepublic performing hits like [] Be There! More than a concert—it’s an experience. Join OneRepublic at Unity Arena, Fornebu, on 01-11-2025.",concert_promotion,6,music_1011
🙌 Get Ready for Selena Gomez for the  tour Tickets Going Fast!,The concert you've been waiting for! Selena Gomez at Rose Bowl (Pasadena) on 01-10-2023.,🙌 Get Ready for Selena Gomez for the  tour Tickets Going Fast! The concert you've been waiting for! Selena Gomez at Rose Bowl (Pasadena) on 01-10-2023.,concert_promotion,6,music_1012
✨ The Ultimate JJ Lin Experience performing hits like [] Epic Night Ahead!,Studio hits to live thrills: JJ Lin performs at Beijing National Stadium on 06-07-2025.,✨ The Ultimate JJ Lin Experience performing hits like [] Epic Night Ahead! Studio hits to live thrills: JJ Lin performs at Beijing National Stadium on 06-07-2025.,concert_promotion,6,music_1013
🎟️ Your Chance to See Prateek Kuhad in London Tickets Going Fast!,Prateek Kuhad adds a show in London at O2 Forum Kentish Town on 18-10-2024. Get your tickets now!,🎟️ Your Chance to See Prateek Kuhad in London Tickets Going Fast! Prateek Kuhad adds a show in London at O2 Forum Kentish Town on 18-10-2024. Get your tickets now!,concert_promotion,6,music_1014
✨ Get Ready for Harry Styles at Espacio Mad Cool Villaverde Secure Your Spot!,"Experience the incredible stage presence of Harry Styles at Espacio Mad Cool Villaverde, Madrid, on 14-07-2023.","✨ Get Ready for Harry Styles at Espacio Mad Cool Villaverde Secure Your Spot! Experience the incredible stage presence of Harry Styles at Espacio Mad Cool Villaverde, Madrid, on 14-07-2023.",concert_promotion,6,music_1015
